"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"test/TestTypedSpeed.constructAndFindRoot:()Lorg/codehaus/stax2/XMLStreamReader2;","1","0","1","1","0","36","24","165.05865002596164","6.0","990.3519001557698","0.05501955000865388","0","2","0","20","16","XMLStreamReader","","nextTag createXMLStreamReader reset <init>","XMLStreamException","XMLStreamException","","5"
"test/TestTypedSpeed.readData:(Ljava/io/File;)[B","2","1","5","4","0","53","29","257.47299274176135","7.0","1802.3109491923294","0.08582433091392044","0","2","1","30","23","File InputStream byte[] ByteArrayOutputStream","","read toByteArray <init> write close","IOException","","static","7"
"test/TestTypedSpeed.main:([Ljava/lang/String;)V","2","1","2","2","0","59","34","300.16030763377006","7.0","2101.1221534363904","0.10005343587792336","0","3","0","34","25","byte[] String[]","readData test <init>","exit println toString <init> append","Exception","","public static","7"
"test/TestUTF8.<init>:()V","1","0","0","0","0","13","11","44.97261104228487","3.0","134.9178331268546","0.01499087034742829","0","0","0","7","6","","","<init>","","","protected","3"
"test/TestUTF8.testExec:(Ljava/io/File;)I","3","1","7","4","0","68","33","343.01880011637485","8.0","2744.150400930999","0.11433960003879162","0","2","2","39","29","File Reader InputStream char[]","","read <init> close","Exception","","protected","10"
"test/TestUTF8.main:([Ljava/lang/String;)V","1","1","1","1","0","11","11","38.053747805010275","3.0","114.16124341503082","0.012684582601670092","0","1","0","7","4","String[]","test <init>","","Exception","","public static","2"
"async/AsyncReaderWrapper.currentText:()Ljava/lang/String;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","public abstract","1"
"async/AsyncReaderWrapper.currentToken:()I","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","public abstract","1"
"async/AsyncReaderWrapper.nextToken:()I","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","public abstract","1"
"async/AsyncReaderWrapperForByteArray.<init>:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Ljava/lang/String;)V","1","2","2","2","0","10","8","30.0","2.0","60.0","0.01","0","0","0","6","4","AsyncXMLStreamReader String","<init>","","","","public","2"
"async/AsyncReaderWrapperForByteArray.<init>:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;ILjava/lang/String;)V","0","3","4","3","0","42","26","197.4184681619259","6.0","1184.5108089715554","0.0658061560539753","0","1","0","23","19","AsyncXMLStreamReader String IOException","","<init> getBytes","","RuntimeException","public","9"
"async/AsyncReaderWrapperForByteArray.currentText:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getText","XMLStreamException","","public","1"
"async/AsyncReaderWrapperForByteArray.currentToken:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getEventType","XMLStreamException","","public","1"
"async/AsyncReaderWrapperForByteArray.nextToken:()I","4","0","3","1","0","91","37","474.0602562722345","18.0","8533.08461290022","0.15802008542407817","0","1","1","51","40","AsyncByteArrayFeeder","","next fail endOfInput feedInput needMoreInput min getInputFeeder","XMLStreamException","","public","11"
"async/AsyncReaderWrapperForByteBuffer.<init>:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Ljava/lang/String;)V","1","2","2","2","0","10","8","30.0","2.0","60.0","0.01","0","0","0","6","4","AsyncXMLStreamReader String","<init>","","","","public","2"
"async/AsyncReaderWrapperForByteBuffer.<init>:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;ILjava/lang/String;)V","0","3","4","3","0","52","30","255.15831097164298","7.0","1786.1081768015008","0.08505277032388099","0","1","0","28","24","AsyncXMLStreamReader String IOException","","allocate <init> getBytes","","RuntimeException","public","10"
"async/AsyncReaderWrapperForByteBuffer.currentText:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getText","XMLStreamException","","public","1"
"async/AsyncReaderWrapperForByteBuffer.currentToken:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getEventType","XMLStreamException","","public","1"
"async/AsyncReaderWrapperForByteBuffer.nextToken:()I","4","0","3","1","0","116","43","629.4467115454433","20.0","12588.934230908868","0.2098155705151478","0","1","1","65","51","AsyncByteBufferFeeder","","next fail endOfInput feedInput needMoreInput min clear flip getInputFeeder put","XMLStreamException","","public","14"
"async/AsyncTestBase.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","","1"
"async/AsyncTestBase.spaces:(I)Ljava/lang/String;","1","1","1","0","0","12","10","39.863137138648355","2.0","79.72627427729671","0.013287712379549451","0","0","0","6","6","","","min length substring","","","public static","1"
"async/AsyncTestBase.verifyStart:(Lasync/AsyncReaderWrapper;)I","1","1","1","1","0","21","12","75.28421251514429","3.0","225.85263754543286","0.025094737505048096","0","0","0","11","10","AsyncReaderWrapper","assertTokenType","currentToken nextToken","Exception","","protected final","3"
"async/AsyncTestBase.collectAsyncText:(Lasync/AsyncReaderWrapper;I)Ljava/lang/String;","2","2","3","2","0","34","22","151.6206750336681","6.0","909.7240502020086","0.050540225011222704","0","1","1","20","14","StringBuilder AsyncReaderWrapper","","currentToken currentText nextToken toString <init> append","XMLStreamException","","protected final","5"
"async/TestAsyncViaEventReader.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestAsyncViaEventReader.testSimple_byteArray:()V","3","0","5","5","0","230","55","1329.7127341106718","30.0","39891.382023320155","0.4432375780368906","0","3","0","120","110","AsyncXMLStreamReader XMLEventReader XMLEvent AsyncXMLInputFactory byte[]","assertFalse assertTokenType assertEquals","next feedInput getText createXMLEventReader hasNext <init> getBytes getInputFeeder endOfInput getEventType getLocalName nextEvent createAsyncFor close","Exception","","public","36"
"async/TestAsyncViaEventReader.testSimple_byteBuffer:()V","3","0","5","5","0","230","54","1323.6241254975978","27.0","35737.85138843514","0.4412080418325326","0","3","0","119","111","AsyncXMLStreamReader XMLEventReader XMLEvent AsyncXMLInputFactory byte[]","assertFalse assertTokenType assertEquals","next feedInput getText createXMLEventReader hasNext <init> getBytes getInputFeeder endOfInput getEventType getLocalName nextEvent createAsyncFor wrap close","Exception","","public","36"
"async/TestCDataParsing.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestCDataParsing.testCDataParse:()V","2","0","2","1","0","64","25","297.20679614558236","24.0","7132.963107493977","0.09906893204852746","0","0","1","36","28","String","_testCData","substring","Exception","","public","10"
"async/TestCDataParsing.testCDataSkip:()V","2","0","2","1","0","64","25","297.20679614558236","24.0","7132.963107493977","0.09906893204852746","0","0","1","36","28","String","_testCDataSkip","substring","Exception","","public","10"
"async/TestCDataParsing._testCData:(ILjava/lang/String;)V","3","2","7","6","0","132","36","682.4301001903852","12.0","8189.161202284623","0.22747670006346174","0","5","0","73","59","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testCData","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestCDataParsing._testCData:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","4","3","0","137","36","708.2797251975968","18.0","12749.035053556743","0.23609324173253227","0","0","0","68","69","AsyncXMLStreamReader String AsyncReaderWrapper","collectAsyncText assertFalse assertTokenType assertEquals verifyStart","currentToken getLocalName nextToken getNamespaceURI hasNext getAttributeCount","Exception","","private","20"
"async/TestCDataParsing._testCDataSkip:(ILjava/lang/String;)V","3","2","7","6","0","132","36","682.4301001903852","12.0","8189.161202284623","0.22747670006346174","0","5","0","73","59","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testCDataSkip","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestCDataParsing._testCDataSkip:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","93","29","451.7922325468643","12.0","5421.506790562371","0.15059741084895475","0","0","0","47","46","AsyncXMLStreamReader AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getLocalName nextToken getNamespaceURI hasNext getAttributeCount","Exception","","private","14"
"async/TestCharactersParsing.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestCharactersParsing.testLinefeeds:()V","2","0","1","0","0","74","21","325.0314892856283","35.0","11376.10212499699","0.1083438297618761","0","0","1","44","30","","_testLinefeeds spaces","","Exception","","public","9"
"async/TestCharactersParsing.testSkipLinefeeds:()V","2","0","1","0","0","74","21","325.0314892856283","35.0","11376.10212499699","0.1083438297618761","0","0","1","44","30","","_testLinefeeds spaces","","Exception","","public","9"
"async/TestCharactersParsing.testTextWithEntities:()V","2","0","1","0","0","74","22","329.99793977916","40.0","13199.917591166399","0.10999931325972","0","0","1","44","30","","_testTextWithEntities spaces","","Exception","","public","9"
"async/TestCharactersParsing.testSkipTextWithEntities:()V","2","0","1","0","0","74","22","329.99793977916","40.0","13199.917591166399","0.10999931325972","0","0","1","44","30","","_testTextWithEntities spaces","","Exception","","public","9"
"async/TestCharactersParsing.testTextWithNumericEntities:()V","2","0","1","0","0","74","21","325.0314892856283","35.0","11376.10212499699","0.1083438297618761","0","0","1","44","30","","_testTextWithNumericEntities spaces","","Exception","","public","9"
"async/TestCharactersParsing.testSkipTextWithNumericEntities:()V","2","0","1","0","0","74","21","325.0314892856283","35.0","11376.10212499699","0.1083438297618761","0","0","1","44","30","","_testTextWithNumericEntities spaces","","Exception","","public","9"
"async/TestCharactersParsing._testLinefeeds:(IZLjava/lang/String;)V","3","3","9","7","0","134","40","713.1383647149066","12.0","8557.660376578879","0.23771278823830222","0","4","0","73","61","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testLinefeeds","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestCharactersParsing._testLinefeeds:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;Z)V","4","3","4","3","0","95","33","479.2174413390531","14.0","6709.0441787467435","0.1597391471130177","0","0","0","50","45","String AsyncXMLStreamReader AsyncReaderWrapper","collectAsyncText assertFalse assertTokenType assertEquals verifyStart","currentToken getLocalName nextToken getNamespaceURI hasNext","Exception","","private","17"
"async/TestCharactersParsing._testTextWithEntities:(IZLjava/lang/String;)V","3","3","9","7","0","128","38","671.7347217207789","12.0","8060.816660649347","0.22391157390692631","0","4","0","71","57","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testTextWithEntities","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestCharactersParsing._testTextWithEntities:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;Z)V","4","3","5","3","0","99","35","507.79901867755166","14.0","7109.186261485724","0.16926633955918388","0","0","0","52","47","String AsyncXMLStreamReader AsyncReaderWrapper","collectAsyncText assertFalse assertTokenType assertEquals verifyStart","currentToken getLocalName nextToken getNamespaceURI hasNext","Exception","","private","18"
"async/TestCharactersParsing._testTextWithNumericEntities:(IZLjava/lang/String;)V","3","3","9","7","0","128","38","671.7347217207789","12.0","8060.816660649347","0.22391157390692631","0","4","0","71","57","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testTextWithNumericEntities","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestCharactersParsing._testTextWithNumericEntities:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;Z)V","4","3","5","3","0","99","35","507.79901867755166","14.0","7109.186261485724","0.16926633955918388","0","0","0","52","47","String AsyncXMLStreamReader AsyncReaderWrapper","collectAsyncText assertFalse assertTokenType assertEquals verifyStart","currentToken getLocalName nextToken getNamespaceURI hasNext","Exception","","private","18"
"async/TestCommentParsing.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestCommentParsing.testParseComments:()V","2","0","2","1","0","62","24","284.2676750447117","24.0","6822.424201073081","0.09475589168157057","0","0","1","35","27","String","spaces _testComments","","Exception","","public","10"
"async/TestCommentParsing.testSkipComments:()V","2","0","2","1","0","62","24","284.2676750447117","24.0","6822.424201073081","0.09475589168157057","0","0","1","35","27","String","_testSkipComments spaces","","Exception","","public","10"
"async/TestCommentParsing._testComments:(Ljava/lang/String;I)V","3","2","7","6","0","132","36","682.4301001903852","12.0","8189.161202284623","0.22747670006346174","0","5","0","73","59","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testComments","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestCommentParsing._testComments:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","85","26","399.5373760419929","10.0","3995.373760419929","0.13317912534733098","0","0","0","43","42","AsyncXMLStreamReader AsyncReaderWrapper","assertTokenType assertEquals verifyStart","getLocalName getText nextToken","Exception","","private","13"
"async/TestCommentParsing._testSkipComments:(Ljava/lang/String;I)V","3","2","7","6","0","132","36","682.4301001903852","12.0","8189.161202284623","0.22747670006346174","0","5","0","73","59","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testSkipComments","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestCommentParsing._testSkipComments:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","56","21","245.9697756756106","10.0","2459.697756756106","0.08198992522520354","0","0","0","31","25","AsyncXMLStreamReader AsyncReaderWrapper","assertFalse assertTokenType verifyStart","nextToken hasNext","Exception","","private","9"
"async/TestDoctypeParsing.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestDoctypeParsing.testSimplest:()V","2","0","2","1","0","62","24","284.2676750447117","24.0","6822.424201073081","0.09475589168157057","0","0","1","35","27","String","_testSimplest spaces","","Exception","","public","10"
"async/TestDoctypeParsing.testWithSystemId:()V","2","0","2","1","0","55","23","248.79590758313572","24.0","5971.101781995258","0.08293196919437858","0","0","1","31","24","String","spaces _testWithIds","","Exception","","public","9"
"async/TestDoctypeParsing.testParseFull:()V","2","0","2","1","0","60","23","271.4137173634208","24.0","6513.929216722099","0.09047123912114027","0","0","1","36","24","String","_testFull spaces","","Exception","","public","9"
"async/TestDoctypeParsing.testSkipFull:()V","2","0","2","1","0","60","23","271.4137173634208","24.0","6513.929216722099","0.09047123912114027","0","0","1","36","24","String","_testFull spaces","","Exception","","public","9"
"async/TestDoctypeParsing.testInvalidDup:()V","2","0","2","1","0","55","23","248.79590758313572","24.0","5971.101781995258","0.08293196919437858","0","0","1","31","24","String","_testInvalidDup spaces","","Exception","","public","9"
"async/TestDoctypeParsing._testSimplest:(Ljava/lang/String;I)V","3","2","8","7","0","124","37","645.9722173379898","12.0","7751.666608055878","0.2153240724459966","0","4","0","69","55","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testSimplest","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestDoctypeParsing._testSimplest:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","36","21","158.12342722003538","5.0","790.6171361001769","0.05270780907334513","0","0","0","19","17","AsyncXMLStreamReader AsyncReaderWrapper","assertTokenType assertEquals verifyStart","getPrefixedName nextToken","Exception","","private","6"
"async/TestDoctypeParsing._testWithIds:(Ljava/lang/String;I)V","3","2","10","9","0","146","43","792.2346541865063","12.0","9506.815850238076","0.26407821806216875","0","4","0","75","71","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testWithIds","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","21"
"async/TestDoctypeParsing._testWithIds:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;Ljava/lang/String;Ljava/lang/String;)V","1","4","5","4","0","64","27","304.312800138462","5.0","1521.5640006923102","0.10143760004615401","0","0","0","33","31","AsyncXMLStreamReader String AsyncReaderWrapper","assertTokenType assertEquals verifyStart","getEventType getPrefixedName getDTDPublicId nextToken getDTDInfo getDTDSystemId","Exception","","private","9"
"async/TestDoctypeParsing._testFull:(Ljava/lang/String;ZI)V","3","3","11","9","0","150","44","818.9147427955946","12.0","9826.976913547136","0.27297158093186485","0","4","0","77","73","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testFull","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","21"
"async/TestDoctypeParsing._testFull:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;ZLjava/lang/String;Ljava/lang/String;)V","2","5","7","5","0","83","35","425.7304904064322","6.0","2554.382942438593","0.14191016346881072","0","0","0","43","40","String AsyncXMLStreamReader AsyncReaderWrapper","assertNull assertFalse assertTokenType assertEquals verifyStart","getDTDPublicId getPrefixedName getText nextToken getDTDInfo hasNext getDTDSystemId","Exception","","private","13"
"async/TestDoctypeParsing._testInvalidDup:(Ljava/lang/String;I)V","3","2","8","7","0","124","37","645.9722173379898","12.0","7751.666608055878","0.2153240724459966","0","4","0","69","55","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testInvalidDup","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestDoctypeParsing._testInvalidDup:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","4","3","0","37","25","171.8226790216648","5.0","859.1133951083241","0.057274226340554936","0","0","0","19","18","AsyncXMLStreamReader XMLStreamException AsyncReaderWrapper","verifyException assertTokenType assertEquals verifyStart","getPrefixedName nextToken","Exception","","private","8"
"async/TestElementParsing.<init>:()V","1","0","0","0","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","1","0","8","6","","","<init>","","","public","2"
"async/TestElementParsing.testTrivial_array:()V","2","0","2","2","0","115","42","620.1165036195575","18.0","11162.097065152037","0.20670550120651918","0","2","0","60","55","AsyncXMLStreamReader AsyncXMLInputFactory","assertTokenType assertEquals","next endOfInput getLocalName getText createAsyncFor <init> close getBytes getInputFeeder","Exception","","public","18"
"async/TestElementParsing.testTrivial_buffer:()V","2","0","2","2","0","117","43","634.8729763001454","18.0","11427.713573402618","0.2116243254333818","0","2","0","61","56","AsyncXMLStreamReader AsyncXMLInputFactory","assertTokenType assertEquals","next endOfInput getLocalName getText createAsyncFor <init> wrap close getBytes getInputFeeder","Exception","","public","18"
"async/TestElementParsing.testRootElement:()V","2","0","2","1","0","308","32","1540.0","90.0","138600.0","0.5133333333333333","0","15","1","162","146","String","_testEmptyRoot","toString <init> substring append","Exception","","public","19"
"async/TestElementParsing.testElements:()V","2","0","2","1","0","64","24","293.43760004615405","24.0","7042.502401107697","0.09781253334871802","0","0","1","36","28","String","_testElements","substring","Exception","","public","10"
"async/TestElementParsing.testParseElementsWithAttrs:()V","2","0","2","1","0","79","26","371.3347377331463","24.0","8912.033705595511","0.12377824591104877","0","0","1","47","32","String","_testElementsWithAttrs","substring","Exception","","public","11"
"async/TestElementParsing.testSkipElementsWithAttrs:()V","2","0","2","1","0","79","26","371.3347377331463","24.0","8912.033705595511","0.12377824591104877","0","0","1","47","32","String","_testElementsWithAttrs","substring","Exception","","public","11"
"async/TestElementParsing.testParseElementsWithUTF8Attrs:()V","2","0","2","1","0","53","24","243.00301253822133","16.0","3888.0482006115412","0.08100100417940712","0","0","1","32","21","String","_testElementsWithUTF8Attrs _testElementsWithAttrs","substring","Exception","","public","8"
"async/TestElementParsing.testSkipElementsWithUTF8Attrs:()V","2","0","2","1","0","53","24","243.00301253822133","16.0","3888.0482006115412","0.08100100417940712","0","0","1","32","21","String","_testElementsWithUTF8Attrs _testElementsWithAttrs","substring","Exception","","public","8"
"async/TestElementParsing.testParseElementsWithIllegalChars:()V","2","0","2","1","0","53","24","243.00301253822133","16.0","3888.0482006115412","0.08100100417940712","0","0","1","32","21","String","_testElementsWithAttrs _testElementsWithIllegalChars","substring","Exception","","public","8"
"async/TestElementParsing.testGetElementText_array:()V","2","0","2","2","0","73","33","368.2407707131671","7.0","2577.6853949921697","0.1227469235710557","0","0","0","39","34","AsyncXMLStreamReader XMLStreamException","verifyException assertTokenType assertEquals","next getElementText getLocalName createAsyncFor close getBytes","Exception","","public","14"
"async/TestElementParsing.testGetElementText_buffer:()V","2","0","2","2","0","75","34","381.5597130937755","7.0","2670.9179916564285","0.1271865710312585","0","0","0","40","35","AsyncXMLStreamReader XMLStreamException","verifyException assertTokenType assertEquals","next getElementText getLocalName createAsyncFor wrap close getBytes","Exception","","public","14"
"async/TestElementParsing._testEmptyRoot:(ILjava/lang/String;)V","3","2","6","5","0","105","30","515.2235125388945","14.0","7213.129175544524","0.17174117084629817","0","2","0","59","46","String AsyncXMLStreamReader AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testEmptyRoot","createAsyncForByteArray createAsyncForByteBuffer <init> close","Exception","","private","17"
"async/TestElementParsing._testEmptyRoot:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","70","27","332.8421251514428","10.0","3328.421251514428","0.11094737505048094","0","0","0","35","35","AsyncXMLStreamReader AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getLocalName nextToken getNamespaceURI hasNext getAttributeCount","Exception","","private","11"
"async/TestElementParsing._testElements:(ILjava/lang/String;)V","3","2","7","6","0","121","36","625.5609251745198","14.0","8757.852952443276","0.2085203083915066","0","3","0","67","54","String AsyncXMLStreamReader AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testElements","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestElementParsing._testElements:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;)V","1","2","3","2","0","230","41","1232.2369610621593","15.0","18483.554415932387","0.4107456536873864","0","0","0","115","115","AsyncXMLStreamReader AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getAttributeValue getLocalName getNamespaceCount getNamespacePrefix nextToken getNamespaceURI hasNext getAttributeCount getAttributeLocalName getAttributeNamespace","Exception","","private","32"
"async/TestElementParsing._testElementsWithAttrs:(IZLjava/lang/String;)V","3","3","8","6","0","125","37","651.1816707036188","14.0","9116.543389850664","0.21706055690120626","0","3","0","69","56","String AsyncXMLStreamReader AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testElementsWithAttrs","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","18"
"async/TestElementParsing._testElementsWithAttrs:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;Z)V","3","3","4","2","0","100","34","508.746284125034","12.0","6104.955409500408","0.16958209470834465","0","0","0","51","49","AsyncXMLStreamReader AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getAttributeValue getLocalName nextToken getNamespaceURI hasNext getAttributeCount getAttributeLocalName getAttributeNamespace","Exception","","private","16"
"async/TestElementParsing._testElementsWithUTF8Attrs:(IZLjava/lang/String;)V","3","3","9","7","0","136","40","723.7822209046814","14.0","10132.951092665538","0.24126074030156044","0","3","0","72","64","String AsyncXMLStreamReader AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testElementsWithUTF8Attrs","createAsyncForByteArray createAsyncForByteBuffer toString <init> close append","Exception","","private","19"
"async/TestElementParsing._testElementsWithUTF8Attrs:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;ZLjava/lang/String;)V","3","4","5","3","0","101","34","513.8337469662844","12.0","6166.004963595413","0.17127791565542813","0","0","0","52","49","AsyncXMLStreamReader String AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getAttributeValue getLocalName nextToken getNamespaceURI hasNext getAttributeCount getAttributeLocalName getAttributeNamespace","Exception","","private","16"
"async/TestElementParsing._testElementsWithIllegalChars:(IZLjava/lang/String;)V","3","3","12","8","0","202","51","1145.8299190782423","16.0","18333.278705251876","0.3819433063594141","0","7","0","108","94","String AsyncXMLStreamReader AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testElementsWithIllegalChars","createAsyncForByteArray createAsyncForByteBuffer toString <init> setIllegalCharHandler close append getConfig","Exception","","private","24"
"async/TestElementParsing._testElementsWithIllegalChars:(Lcom/fasterxml/aalto/AsyncXMLStreamReader;Lasync/AsyncReaderWrapper;ZLjava/lang/String;)V","3","4","5","3","0","101","34","513.8337469662844","12.0","6166.004963595413","0.17127791565542813","0","0","0","52","49","AsyncXMLStreamReader String AsyncReaderWrapper","assertFalse assertTokenType assertEquals verifyStart","getAttributeValue getLocalName nextToken getNamespaceURI hasNext getAttributeCount getAttributeLocalName getAttributeNamespace","Exception","","private","16"
"async/TestEntityParsing.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"async/TestEntityParsing.testEntityParsing:()V","2","0","2","1","0","70","25","325.06993328423073","24.0","7801.6783988215375","0.10835664442807691","0","0","1","42","28","String","_testEntity","substring","Exception","","public","10"
"async/TestEntityParsing.testEntitySkipping:()V","2","0","2","1","0","70","25","325.06993328423073","24.0","7801.6783988215375","0.10835664442807691","0","0","1","42","28","String","_testEntity","substring","Exception","","public","10"
"async/TestEntityParsing._testEntity:(IZLjava/lang/String;)V","3","3","9","7","0","135","42","727.9628520751327","14.0","10191.479929051857","0.24265428402504421","0","4","0","74","61","String AsyncXMLStreamReader AsyncXMLInputFactory AsyncReaderWrapperForByteArray AsyncReaderWrapperForByteBuffer","_testEntity","createAsyncForByteArray createAsyncForByteBuffer setProperty toString <init> close append","Exception","","private","20"
