"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setAvailability:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getFullname:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setFullname:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getLanguage:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setLanguage:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getCountry:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setCountry:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getPhoneHome:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setPhoneHome:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getPhoneOffice:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setPhoneOffice:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getPhoneMobile:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setPhoneMobile:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeBuddyResponse.getAbout:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeBuddyResponse.setAbout:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/response/SkypeLicenseStatusResponse.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"org/asteriskjava/manager/response/SkypeLicenseStatusResponse.getCallsLicensed:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/response/SkypeLicenseStatusResponse.setCallsLicensed:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/ResponseEvents.getResponse:()Lorg/asteriskjava/manager/response/ManagerResponse;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/manager/ResponseEvents.getEvents:()Ljava/util/Collection;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/manager/SendActionCallback.onResponse:(Lorg/asteriskjava/manager/response/ManagerResponse;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/manager/TimeoutException.<init>:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","<init>","","Exception","public","2"
"org/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause.values:()[Lorg/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause.valueOf:(Ljava/lang/String;)Lorg/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause.<init>:(Ljava/lang/String;ILjava/lang/String;)V","1","3","1","1","0","15","11","51.89147427955947","2.0","103.78294855911894","0.01729715809318649","0","0","0","8","7","String","","<init>","","","private","3"
"org/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause.getMessage:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause.<clinit>:()V","1","0","0","0","0","66","28","317.28542485580186","6.0","1903.712549134811","0.1057618082852673","0","5","0","40","26","","<init>","","","","static","5"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getChannelToTransfer:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getTransferTargetCallerID:()Lorg/asteriskjava/pbx/CallerID;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getTransferTarget:()Lorg/asteriskjava/pbx/EndPoint;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getTransferTargetChannel:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getCompletionCause:()Lorg/asteriskjava/pbx/activities/BlindTransferActivity$CompletionCause;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.cancel:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/BlindTransferActivity.getNewCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","PBXException","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.getOriginatingEndPoint:()Lorg/asteriskjava/pbx/EndPoint;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.getAcceptingEndPoint:()Lorg/asteriskjava/pbx/EndPoint;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.getOriginatingChannel:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.getAcceptingChannel:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.markCancelled:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.cancelledByOperator:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialActivity.getNewCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialToAgiActivity.markCancelled:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialToAgiActivity.cancelledByOperator:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialToAgiActivity.getOriginatingEndPoint:()Lorg/asteriskjava/pbx/EndPoint;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/DialToAgiActivity.getOriginatingChannel:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/HoldActivity.getChannel:()Lorg/asteriskjava/pbx/Channel;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/JoinActivity.getJoinedCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/ParkActivity.getParkingLot:()Lorg/asteriskjava/pbx/EndPoint;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/RedirectToActivity.getCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/SplitActivity.getLHSCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/activities/SplitActivity.getRHSCall:()Lorg/asteriskjava/pbx/Call;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/Activity.getLastException:()Ljava/lang/Throwable;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/Activity.isSuccess:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/ActivityCallback.progress:(Lorg/asteriskjava/pbx/Activity;Lorg/asteriskjava/pbx/ActivityStatusEnum;Ljava/lang/String;)V","2","3","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/ActivityStatusEnum.values:()[Lorg/asteriskjava/pbx/ActivityStatusEnum;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"org/asteriskjava/pbx/ActivityStatusEnum.valueOf:(Ljava/lang/String;)Lorg/asteriskjava/pbx/ActivityStatusEnum;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"org/asteriskjava/pbx/ActivityStatusEnum.<init>:(Ljava/lang/String;ILjava/lang/String;)V","1","3","1","1","0","15","11","51.89147427955947","2.0","103.78294855911894","0.01729715809318649","0","0","0","8","7","String","","<init>","","","private","3"
"org/asteriskjava/pbx/ActivityStatusEnum.getDefaultMessage:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/pbx/ActivityStatusEnum.<clinit>:()V","1","0","0","0","0","66","28","317.28542485580186","6.0","1903.712549134811","0.1057618082852673","0","5","0","40","26","","<init>","","","","static","2"
"org/asteriskjava/pbx/agi/ActivityAgi$1.<init>:(Lorg/asteriskjava/pbx/agi/ActivityAgi;)V","1","1","1","1","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","ActivityAgi","","<init>","","","","1"
"org/asteriskjava/pbx/agi/ActivityAgi$1.channelHangup:(Lorg/asteriskjava/pbx/Channel;Ljava/lang/Integer;Ljava/lang/String;)V","2","3","4","4","0","16","9","50.718800023077","2.0","101.437600046154","0.016906266674359","0","0","0","9","7","Channel String Integer AgiChannelActivityAction","","cancel getCurrentActivityAction","","","public","4"
"org/asteriskjava/pbx/agi/ActivityAgi.<init>:()V","1","0","0","0","0","15","11","51.89147427955947","3.0","155.6744228386784","0.01729715809318649","0","0","0","8","7","","","getClass getLog <init>","","","public","2"
"org/asteriskjava/pbx/agi/ActivityAgi.service:()V","7","0","9","8","0","270","71","1660.4317222662642","22.0","36529.49788985781","0.5534772407554214","0","9","1","142","128","String RateLimiter Channel AgiHangupException Exception AsteriskPBX AgiChannelActivityAction","checkChannelIsStillUp getVariable","getClass getName debug addHangupListener length getCurrentActivityAction getProxyById <init> error execute acquire isDisconnect getUniqueId warn setIsInAgi internalRegisterChannel getActivePBX toString getSimpleName append info","AgiException","","public","31"
"org/asteriskjava/pbx/agi/ActivityAgi.checkChannelIsStillUp:()Z","0","0","0","0","0","10","9","31.699250014423125","3.0","95.09775004326937","0.010566416671474375","0","0","0","7","3","","answer","","","","private","4"
"org/asteriskjava/pbx/agi/AgiChannelActivityBlindTransfer.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","2","3","3","3","0","47","23","212.60741193467962","4.0","850.4296477387185","0.07086913731155987","0","1","0","25","22","String","","<init>","","","public","9"
"org/asteriskjava/pbx/agi/AgiChannelActivityBlindTransfer.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","1","2","2","2","0","40","22","178.37726474549189","3.0","535.1317942364757","0.05945908824849729","0","1","0","20","20","Channel AgiChannel","","setCallerId setVariable <init> setCurrentActivityAction dial","AgiException InterruptedException","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityBlindTransfer.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityBlindTransfer.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","Channel","","countDown","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityBridge.<init>:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","31","19","131.68575291675114","4.0","526.7430116670046","0.04389525097225038","0","1","0","17","14","Channel","","getClass getLog <init>","","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityBridge.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","0","2","3","3","0","51","21","224.0081885617168","4.0","896.0327542468672","0.07466939618723893","0","0","0","27","24","Channel AgiHangupException AgiChannel","","warn getChannelName bridge countDown hangup","AgiException InterruptedException","","public","10"
"org/asteriskjava/pbx/agi/AgiChannelActivityBridge.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityBridge.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","Channel","","countDown","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityBridge.sleepWhileBridged:()V","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","await","InterruptedException","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityDial.<init>:(Ljava/lang/String;)V","1","1","1","1","0","21","14","79.95445336320968","3.0","239.86336008962905","0.026651484454403226","0","1","0","12","9","String","","<init>","","","public","4"
"org/asteriskjava/pbx/agi/AgiChannelActivityDial.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","27","16","108.0","3.0","324.0","0.036","0","1","0","15","12","String","","<init>","","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityDial.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","2","2","2","2","0","35","22","156.0801066523054","4.0","624.3204266092216","0.05202670221743513","0","1","0","18","17","Channel AgiChannel","","setVariable <init> setCurrentActivityAction dial","AgiException InterruptedException","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityDial.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityDial.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","Channel","","countDown","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityHangup.<init>:()V","1","0","0","0","0","25","17","102.1865710312585","4.0","408.746284125034","0.03406219034375283","0","1","0","14","11","","","getClass getLog <init>","","","public","3"
"org/asteriskjava/pbx/agi/AgiChannelActivityHangup.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","1","2","2","2","0","15","13","55.506595772116384","3.0","166.51978731634915","0.01850219859070546","0","0","0","8","7","Channel AgiChannel","","hangup info","AgiException InterruptedException","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityHangup.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityHangup.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","Channel","","countDown","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityHold.<init>:()V","1","0","0","0","0","36","21","158.12342722003538","5.0","790.6171361001769","0.05270780907334513","0","1","0","20","16","","","getClass getLog currentTimeMillis <init>","","","public","5"
"org/asteriskjava/pbx/agi/AgiChannelActivityHold.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","5","2","5","4","0","135","55","780.4835613258291","10.0","7804.835613258291","0.2601611871086097","0","2","0","71","64","Channel AgiHangupException Exception AgiChannel","","getName playMusicOnHold <init> error hangup warn abs answer stopMusicOnHold currentTimeMillis await toString append info startsWith","AgiException InterruptedException","","public","19"
"org/asteriskjava/pbx/agi/AgiChannelActivityHold.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityHold.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","Channel","","countDown","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityHold.hasCallReachedAgi:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityHoldForBridge.<init>:(Lorg/asteriskjava/pbx/agi/AgiChannelActivityBridge;)V","1","1","1","1","0","21","13","77.70923408096293","3.0","233.1277022428888","0.025903078026987644","0","0","0","11","10","AgiChannelActivityBridge","","getClass getLog <init>","","","public","4"
"org/asteriskjava/pbx/agi/AgiChannelActivityHoldForBridge.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","1","2","3","3","0","46","26","216.22022703449025","5.0","1081.1011351724512","0.07207340901149675","0","1","0","24","22","Channel AgiHangupException AgiChannel","","warn sleepWhileBridged getName playMusicOnHold getMessage toString <init> append hangup","AgiException InterruptedException","AgiHangupException","public","7"
"org/asteriskjava/pbx/agi/AgiChannelActivityHoldForBridge.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityHoldForBridge.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","Channel","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityMeetme.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","42","22","187.29612798276648","4.0","749.1845119310659","0.06243204266092216","0","1","0","23","19","String","","getClass getLog <init>","","","public","7"
"org/asteriskjava/pbx/agi/AgiChannelActivityMeetme.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","3","2","4","4","0","88","44","480.42998244008214","8.0","3843.439859520657","0.16014332748002738","0","3","0","47","41","Channel Exception AsteriskPBX AgiChannel","","getVersion meetme warn isAtLeast getActivePBX toString <init> append confbridge hangup info","AgiException InterruptedException","NullPointerException","public","13"
"org/asteriskjava/pbx/agi/AgiChannelActivityMeetme.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityMeetme.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","5","5","0","66","40","351.24725426256595","9.0","3161.2252883630936","0.11708241808752198","0","3","0","37","29","Channel RedirectAction AsteriskSettings Exception AsteriskPBX","","getManagementContext getActivePBX getExtensionAgi <init> getActiveProfile sendAction error","","NullPointerException","public","11"
"org/asteriskjava/pbx/agi/AgiChannelActivityPlayMessage.<init>:(Ljava/lang/String;)V","1","1","1","1","0","16","10","53.1508495181978","2.0","106.3016990363956","0.017716949839399268","0","0","0","9","7","String","","<init>","","","public","4"
"org/asteriskjava/pbx/agi/AgiChannelActivityPlayMessage.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","1","2","4","4","0","110","48","614.3458750793272","10.0","6143.458750793272","0.20478195835977575","0","3","0","58","52","Channel String Exception AgiChannel","","sleep <init> indexOf substring exec controlStreamFile hangup","AgiException InterruptedException","NullPointerException","public","17"
"org/asteriskjava/pbx/agi/AgiChannelActivityPlayMessage.isDisconnect:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityPlayMessage.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","0","0","4","2","Channel","","","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityQueue.<init>:(Ljava/lang/String;)V","1","1","1","1","0","36","20","155.58941141594505","4.0","622.3576456637802","0.05186313713864835","0","1","0","20","16","String","","getClass getLog <init>","","","public","6"
"org/asteriskjava/pbx/agi/AgiChannelActivityQueue.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","2","2","4","4","0","77","30","377.83057586185595","5.0","1889.1528793092798","0.1259435252872853","0","2","0","40","37","Channel AgiHangupException Exception AgiChannel","","warn getName toString <init> queue append hangup info","AgiException InterruptedException","","public","11"
"org/asteriskjava/pbx/agi/AgiChannelActivityQueue.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityQueue.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","5","5","0","66","40","351.24725426256595","9.0","3161.2252883630936","0.11708241808752198","0","3","0","37","29","Channel RedirectAction AsteriskSettings Exception AsteriskPBX","","getManagementContext getActivePBX getExtensionAgi <init> getActiveProfile sendAction error","","NullPointerException","public","11"
"org/asteriskjava/pbx/agi/AgiChannelActivityVoicemail.<init>:(Ljava/lang/String;)V","1","1","1","1","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","String","","<init>","","","public","2"
"org/asteriskjava/pbx/agi/AgiChannelActivityVoicemail.execute:(Lorg/asteriskjava/fastagi/AgiChannel;Lorg/asteriskjava/pbx/Channel;)V","1","2","2","2","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","Channel AgiChannel","","","AgiException InterruptedException","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityVoicemail.isDisconnect:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"org/asteriskjava/pbx/agi/AgiChannelActivityVoicemail.cancel:(Lorg/asteriskjava/pbx/Channel;)V","1","1","1","1","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","Channel","","","","","public","1"
"org/asteriskjava/pbx/agi/config/AgiConfiguration.getAgiHandlers:()Ljava/util/List;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/asteriskjava/pbx/agi/config/AgiMappingStragegy.<init>:()V","1","0","0","0","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","1","0","8","6","","","<init>","","","public","2"
